match_date,Winners
11/29/2019,ASTRALIS
11/28/2019,LIQUID
11/28/2019,FNATIC
11/28/2019,LIQUID
11/28/2019,EVIL GENIUSES
11/24/2019,MOUSESPORTS
11/24/2019,ENCE
11/23/2019,MOUSESPORTS
11/23/2019,MIBR
11/21/2019,ENCE
11/21/2019,EVIL GENIUSES
11/20/2019,MIBR
11/19/2019,100 THIEVES
11/18/2019,FAZE
11/17/2019,FNATIC
11/16/2019,FAZE
11/13/2019,NIP
11/11/2019,FORZE
11/11/2019,CR4ZY
11/10/2019,ASTRALIS
11/9/2019,ASTRALIS
11/9/2019,100 THIEVES
11/8/2019,FAZE
11/8/2019,100 THIEVES
11/8/2019,VITALITY
11/7/2019,CR4ZY
11/7/2019,FORZE
11/7/2019,ASTRALIS
11/7/2019,FAZE
11/7/2019,100 THIEVES
11/6/2019,TRICKED
11/6/2019,AVANGAR
11/2/2019,NATUS VINCERE
11/2/2019,ASTRALIS
11/2/2019,NIP
11/2/2019,ASTRALIS
11/1/2019,NIP
11/1/2019,NATUS VINCERE
10/31/2019,HEROIC
10/31/2019,HEROIC
10/30/2019,FNATIC
10/30/2019,NORTH
10/30/2019,MOUSESPORTS
10/28/2019,TRICKED
10/27/2019,EVIL GENIUSES
10/27/2019,FNATIC
10/26/2019,FURIA
10/26/2019,EVIL GENIUSES
10/26/2019,RENEGADES
10/26/2019,FURIA
10/25/2019,EVIL GENIUSES
10/25/2019,FNATIC
10/25/2019,MIBR
10/25/2019,FURIA
10/24/2019,FORZE
10/24/2019,EVIL GENIUSES
10/24/2019,FNATIC
10/24/2019,G2
10/24/2019,EVIL GENIUSES
10/24/2019,FNATIC
10/24/2019,RENEGADES
10/23/2019,EVIL GENIUSES
10/23/2019,FURIA
10/23/2019,FNATIC
10/23/2019,MIBR
10/23/2019,HEROIC
10/22/2019,G2
10/22/2019,NIP
10/22/2019,G2
10/22/2019,AVANGAR
10/22/2019,NIP
10/21/2019,RENEGADES
10/21/2019,VITALITY
10/21/2019,RENEGADES
10/21/2019,NORTH
10/20/2019,CR4ZY
10/19/2019,NATUS VINCERE
10/16/2019,LIQUID
10/16/2019,ASTRALIS
10/16/2019,TRICKED
10/15/2019,ASTRALIS
10/14/2019,FNATIC
10/13/2019,NIP
10/11/2019,FURIA
10/5/2019,VITALITY
10/4/2019,VITALITY
10/3/2019,NATUS VINCERE
10/3/2019,ASTRALIS
10/3/2019,MOUSESPORTS
10/2/2019,FURIA
10/2/2019,NATUS VINCERE
10/2/2019,LIQUID
10/2/2019,MOUSESPORTS
10/1/2019,VITALITY
10/1/2019,VIRTUS.PRO
10/1/2019,ASTRALIS
10/1/2019,NIP
10/1/2019,OPTIC
10/1/2019,NATUS VINCERE
10/1/2019,G2
9/29/2019,EVIL GENIUSES
9/28/2019,EVIL GENIUSES
9/28/2019,ASTRALIS
9/27/2019,G2
9/27/2019,EVIL GENIUSES
9/26/2019,LIQUID
9/26/2019,EVIL GENIUSES
9/21/2019,HEROIC
9/20/2019,MOUSESPORTS
9/20/2019,MOUSESPORTS
9/20/2019,FORZE
9/19/2019,AVANGAR
9/19/2019,MIBR
9/16/2019,MOUSESPORTS
9/16/2019,MOUSESPORTS
9/14/2019,FURIA
9/14/2019,AVANGAR
9/14/2019,NIP
9/14/2019,MIBR
9/14/2019,AVANGAR
9/14/2019,FORZE
9/14/2019,AVANGAR
9/14/2019,NIP
9/13/2019,FORZE
9/13/2019,MIBR
9/13/2019,NIP
9/13/2019,MIBR
9/12/2019,MOUSESPORTS
9/8/2019,ASTRALIS
9/7/2019,ASTRALIS
9/7/2019,AVANGAR
9/6/2019,ASTRALIS
9/6/2019,NRG
9/5/2019,AVANGAR
9/5/2019,RENEGADES
9/1/2019,NATUS VINCERE
9/1/2019,LIQUID
9/1/2019,RENEGADES
8/31/2019,ASTRALIS
8/31/2019,LIQUID
8/31/2019,VITALITY
8/31/2019,AVANGAR
8/31/2019,NATUS VINCERE
8/30/2019,NRG
8/30/2019,NORTH
8/30/2019,ENCE
8/30/2019,CR4ZY
8/30/2019,G2
8/30/2019,AVANGAR
8/30/2019,MOUSESPORTS
8/29/2019,ASTRALIS
8/29/2019,ENCE
8/29/2019,VITALITY
8/29/2019,NRG
8/29/2019,MOUSESPORTS
8/29/2019,CR4ZY
8/29/2019,NATUS VINCERE
8/28/2019,MIBR
8/28/2019,G2
8/28/2019,FAZE
8/28/2019,VITALITY
8/28/2019,LIQUID
8/28/2019,NRG
8/28/2019,ASTRALIS
8/28/2019,ENCE
8/26/2019,VITALITY
8/24/2019,NORTH
8/24/2019,MOUSESPORTS
8/23/2019,CR4ZY
7/21/2019,LIQUID
7/21/2019,CR4ZY
7/20/2019,LIQUID
7/20/2019,ENCE
7/20/2019,MOUSESPORTS
7/20/2019,CR4ZY
7/19/2019,VITALITY
7/19/2019,MIBR
7/19/2019,MOUSESPORTS
7/19/2019,ENCE
7/19/2019,VITALITY
7/19/2019,NORTH
7/19/2019,NRG
7/18/2019,LIQUID
7/18/2019,ENCE
7/18/2019,HEROIC
7/17/2019,FNATIC
7/15/2019,LIQUID
7/14/2019,FAZE
7/14/2019,FURIA
7/14/2019,LIQUID
7/13/2019,LIQUID
7/13/2019,NRG
7/13/2019,LIQUID
7/13/2019,FAZE
7/13/2019,FAZE
7/12/2019,VITALITY
7/9/2019,G2
7/9/2019,CR4ZY
7/9/2019,CR4ZY
7/7/2019,LIQUID
7/6/2019,LIQUID
7/6/2019,VITALITY
7/5/2019,NATUS VINCERE
7/5/2019,VITALITY
7/4/2019,VITALITY
7/4/2019,ASTRALIS
7/4/2019,NATUS VINCERE
7/4/2019,LIQUID
7/4/2019,VITALITY
7/3/2019,NATUS VINCERE
7/3/2019,NIP
7/3/2019,MOUSESPORTS
7/3/2019,ASTRALIS
7/3/2019,VITALITY
7/2/2019,NRG
7/2/2019,LIQUID
7/2/2019,FURIA
7/2/2019,NIP
7/2/2019,HEROIC
7/2/2019,FNATIC
7/2/2019,FAZE
7/2/2019,NRG
7/2/2019,NATUS VINCERE
6/29/2019,HEROIC
6/25/2019,HEROIC
6/25/2019,HEROIC
6/23/2019,LIQUID
6/22/2019,LIQUID
6/22/2019,G2
6/21/2019,LIQUID
6/21/2019,G2
6/20/2019,MOUSESPORTS
6/20/2019,LIQUID
6/20/2019,NRG
6/20/2019,MIBR
6/19/2019,FAZE
6/18/2019,NRG
6/18/2019,FNATIC
6/18/2019,MOUSESPORTS
6/18/2019,NORTH
6/18/2019,G2
6/18/2019,NRG
6/17/2019,LIQUID
6/13/2019,CR4ZY
6/9/2019,VITALITY
6/8/2019,VITALITY
6/8/2019,FURIA
6/7/2019,FURIA
6/7/2019,ASTRALIS
6/6/2019,NORTH
6/6/2019,NRG
6/6/2019,NORTH
6/6/2019,NRG
6/6/2019,FURIA
6/2/2019,LIQUID
6/1/2019,ENCE
6/1/2019,LIQUID
5/31/2019,FAZE
5/31/2019,FURIA
5/31/2019,ENCE
5/31/2019,G2
5/30/2019,LIQUID
5/30/2019,VITALITY
5/30/2019,G2
5/30/2019,RENEGADES
5/29/2019,FURIA
5/29/2019,ENCE
5/28/2019,LIQUID
5/28/2019,FURIA
5/28/2019,G2
5/28/2019,NORTH
5/26/2019,VITALITY
5/26/2019,LIQUID
5/26/2019,VITALITY
5/26/2019,LIQUID
5/25/2019,NRG
5/25/2019,LIQUID
5/25/2019,LIQUID
5/25/2019,RENEGADES
5/25/2019,VITALITY
5/25/2019,ENCE
5/25/2019,VITALITY
5/24/2019,MIBR
5/24/2019,NRG
5/24/2019,ENCE
5/24/2019,LIQUID
5/24/2019,ENCE
5/24/2019,VITALITY
5/24/2019,VITALITY
5/24/2019,NRG
5/24/2019,NRG
5/24/2019,ENCE
5/23/2019,RENEGADES
5/23/2019,VITALITY
5/23/2019,VITALITY
5/23/2019,NORTH
5/22/2019,FNATIC
5/22/2019,NATUS VINCERE
5/21/2019,FAZE
5/21/2019,NORTH
5/21/2019,AVANGAR
5/19/2019,MOUSESPORTS
5/19/2019,VALIANCE
5/19/2019,MOUSESPORTS
5/18/2019,MOUSESPORTS
5/17/2019,VALIANCE
5/17/2019,VALIANCE
5/16/2019,MIBR
5/16/2019,MIBR
5/16/2019,NIP
5/15/2019,NIP
5/13/2019,MOUSESPORTS
5/11/2019,ENCE
5/11/2019,NIP
5/11/2019,ENCE
5/11/2019,ASTRALIS
5/10/2019,AVANGAR
5/10/2019,NIP
5/10/2019,ASTRALIS
5/10/2019,ENCE
5/9/2019,VITALITY
5/5/2019,VALIANCE
5/5/2019,LIQUID
5/4/2019,FNATIC
5/4/2019,LIQUID
5/3/2019,VITALITY
5/3/2019,FNATIC
5/2/2019,NRG
5/2/2019,LIQUID
5/1/2019,MIBR
5/1/2019,NRG
4/30/2019,NIP
4/30/2019,FNATIC
4/27/2019,VITALITY
4/25/2019,ASTRALIS
4/25/2019,VALIANCE
4/21/2019,G2
4/21/2019,AVANGAR
4/21/2019,NATUS VINCERE
4/21/2019,AVANGAR
4/20/2019,FNATIC
4/20/2019,G2
4/19/2019,G2
4/19/2019,NATUS VINCERE
4/18/2019,LIQUID
4/18/2019,FAZE
4/15/2019,RENEGADES
4/14/2019,VITALITY
4/13/2019,FAZE
4/13/2019,LIQUID
4/13/2019,FAZE
4/13/2019,LIQUID
4/13/2019,FAZE
4/13/2019,LIQUID
4/13/2019,MIBR
4/12/2019,MIBR
4/12/2019,ASTRALIS
4/12/2019,NATUS VINCERE
4/12/2019,LIQUID
4/7/2019,WINDIGO
4/7/2019,VALIANCE
4/7/2019,NATUS VINCERE
4/6/2019,FNATIC
4/6/2019,NATUS VINCERE
4/6/2019,NATUS VINCERE
4/5/2019,RENEGADES
4/5/2019,FNATIC
4/5/2019,NRG
4/3/2019,NORTH
4/3/2019,NRG
4/2/2019,ENCE
4/2/2019,NATUS VINCERE
4/2/2019,NORTH
4/1/2019,RENEGADES
4/1/2019,FNATIC
4/1/2019,NRG
4/1/2019,NATUS VINCERE
3/31/2019,VITALITY
3/31/2019,FNATIC
3/31/2019,RENEGADES
3/31/2019,NATUS VINCERE
3/31/2019,NIP
3/30/2019,VITALITY
3/30/2019,FNATIC
3/30/2019,NRG
3/24/2019,G2
3/23/2019,ASTRALIS
3/23/2019,LIQUID
3/23/2019,ASTRALIS
3/23/2019,NIP
3/23/2019,ASTRALIS
3/23/2019,ENCE
3/23/2019,LIQUID
3/23/2019,ASTRALIS
3/23/2019,LIQUID
3/23/2019,ENCE
3/23/2019,WINDIGO
3/22/2019,ASTRALIS
3/22/2019,FAZE
3/22/2019,LIQUID
3/22/2019,ASTRALIS
3/22/2019,ENCE
3/22/2019,NIP
3/22/2019,WINDIGO
3/21/2019,NRG
3/21/2019,NORTH
3/19/2019,NORTH
3/17/2019,G2
3/15/2019,VITALITY
3/14/2019,ASTRALIS
3/13/2019,NIP
3/12/2019,ASTRALIS
3/11/2019,AVANGAR
3/6/2019,VALIANCE
3/6/2019,AVANGAR
3/4/2019,VALIANCE
3/3/2019,ASTRALIS
3/2/2019,ENCE
3/1/2019,ASTRALIS
2/28/2019,ENCE
2/28/2019,NATUS VINCERE
2/24/2019,FAZE
2/24/2019,NIP
2/24/2019,ENCE
2/23/2019,ENCE
2/22/2019,MIBR
2/22/2019,NATUS VINCERE
2/22/2019,RENEGADES
2/21/2019,LIQUID
2/21/2019,ASTRALIS
2/21/2019,ENCE
2/21/2019,VITALITY
2/21/2019,AVANGAR
2/21/2019,MIBR
2/20/2019,LIQUID
2/20/2019,NATUS VINCERE
2/20/2019,ASTRALIS
2/20/2019,RENEGADES
2/20/2019,AVANGAR
2/20/2019,G2
2/20/2019,CLOUD9
2/20/2019,NIP
2/20/2019,LIQUID
2/20/2019,NATUS VINCERE
2/20/2019,RENEGADES
2/20/2019,VITALITY
2/16/2019,G2
2/14/2019,RENEGADES
2/14/2019,AVANGAR
2/13/2019,RENEGADES
2/13/2019,ENCE
2/13/2019,ENCE
2/13/2019,RENEGADES
2/8/2019,BIG
2/7/2019,NORTH
2/6/2019,BIG
2/6/2019,BIG
2/3/2019,VITALITY
2/3/2019,HELLRAISERS
2/2/2019,BIG
1/28/2019,FAZE
1/27/2019,FAZE
1/26/2019,CLOUD9
1/25/2019,CLOUD9
1/21/2019,LIQUID
1/21/2019,ASTRALIS
1/20/2019,LIQUID
1/20/2019,GHOST
1/20/2019,FNATIC
1/20/2019,LIQUID
1/20/2019,GHOST
1/20/2019,ASTRALIS
1/19/2019,CLOUD9
1/19/2019,ENCE
1/17/2019,MOUSESPORTS
12/20/2020,ASTRALIS
12/19/2020,LIQUID
12/19/2020,ASTRALIS
12/18/2020,LIQUID
12/18/2020,ASTRALIS
12/17/2020,NATUS VINCERE
12/17/2020,FURIA
12/16/2020,BIG
12/16/2020,VITALITY
12/16/2020,LIQUID
12/15/2020,NATUS VINCERE
12/15/2020,ASTRALIS
12/15/2020,BIG
12/13/2020,VITALITY
12/13/2020,ASTRALIS
12/12/2020,VIRTUS.PRO
12/12/2020,ASTRALIS
12/12/2020,VITALITY
12/11/2020,NATUS VINCERE
12/11/2020,ASTRALIS
12/10/2020,BIG
12/10/2020,VITALITY
12/10/2020,FURIA
12/9/2020,ASTRALIS
12/9/2020,BIG
12/9/2020,G2
12/8/2020,NATUS VINCERE
12/8/2020,VITALITY
12/6/2020,VIRTUS.PRO
12/6/2020,ASTRALIS
12/6/2020,OG
12/5/2020,VIRTUS.PRO
12/4/2020,OG
12/4/2020,ASTRALIS
12/4/2020,FURIA
12/3/2020,ASTRALIS
12/3/2020,VIRTUS.PRO
12/3/2020,COMPLEXITY
12/2/2020,FURIA
12/2/2020,ASTRALIS
12/1/2020,HEROIC
12/1/2020,GAMBIT
11/30/2020,MOUSESPORTS
11/30/2020,SPIRIT
11/29/2020,GAMBIT
11/29/2020,FURIA
11/27/2020,MOUSESPORTS
11/27/2020,FURIA
11/24/2020,VIRTUS.PRO
11/24/2020,COMPLEXITY
11/22/2020,VITALITY
11/21/2020,CHAOS
11/21/2020,OG
11/21/2020,VITALITY
11/21/2020,NATUS VINCERE
11/20/2020,VITALITY
11/20/2020,COMPLEXITY
11/19/2020,NATUS VINCERE
11/19/2020,G2
11/16/2020,BIG
11/16/2020,G2
11/14/2020,ASTRALIS
11/14/2020,HEROIC
11/13/2020,MOUSESPORTS
11/12/2020,NIP
11/11/2020,NATUS VINCERE
11/10/2020,SPIRIT
11/8/2020,LIQUID
11/8/2020,COMPLEXITY
11/8/2020,FAZE
11/7/2020,COMPLEXITY
11/6/2020,FAZE
11/6/2020,VITALITY
11/4/2020,G2
11/3/2020,ASTRALIS
11/2/2020,G2
11/1/2020,GODSENT
10/31/2020,VITALITY
10/31/2020,SPIRIT
10/31/2020,BIG
10/30/2020,COMPLEXITY
10/30/2020,VITALITY
10/29/2020,VITALITY
10/28/2020,OG
10/28/2020,NATUS VINCERE
10/27/2020,NIP
10/27/2020,OG
10/26/2020,OG
10/26/2020,NATUS VINCERE
10/25/2020,HEROIC
10/24/2020,HEROIC
10/24/2020,OG
10/24/2020,BIG
10/24/2020,HEROIC
10/23/2020,VITALITY
10/23/2020,GODSENT
10/23/2020,NIP
10/23/2020,HEROIC
10/22/2020,FAZE
10/22/2020,NIP
10/22/2020,HEROIC
10/22/2020,VITALITY
10/21/2020,NIP
10/21/2020,OG
10/21/2020,ASTRALIS
10/20/2020,SPROUT
10/20/2020,VITALITY
10/19/2020,BIG
10/18/2020,FURIA
10/17/2020,NIP
10/17/2020,FNATIC
10/17/2020,G2
10/16/2020,FURIA
10/16/2020,ASTRALIS
10/16/2020,VITALITY
10/16/2020,OG
10/16/2020,NIP
10/15/2020,FURIA
10/15/2020,ASTRALIS
10/15/2020,FNATIC
10/15/2020,BIG
10/15/2020,SPROUT
10/15/2020,VITALITY
10/11/2020,100 THIEVES
10/11/2020,FAZE
10/10/2020,FAZE
10/10/2020,OG
10/9/2020,LIQUID
10/9/2020,FURIA
10/9/2020,FAZE
10/9/2020,FNATIC
10/8/2020,CHAOS
10/8/2020,OG
10/8/2020,VITALITY
10/7/2020,BIG
10/7/2020,FNATIC
10/6/2020,FAZE
10/6/2020,OG
10/6/2020,VITALITY
10/6/2020,COMPLEXITY
10/4/2020,ASTRALIS
10/3/2020,ASTRALIS
10/2/2020,NATUS VINCERE
10/2/2020,ASTRALIS
10/1/2020,HEROIC
10/1/2020,NATUS VINCERE
10/1/2020,ASTRALIS
9/30/2020,HEROIC
9/29/2020,BIG
9/27/2020,FURIA
9/26/2020,100 THIEVES
9/25/2020,100 THIEVES
9/24/2020,FURIA
9/22/2020,EVIL GENIUSES
9/20/2020,LIQUID
9/20/2020,100 THIEVES
9/19/2020,FURIA
9/19/2020,FAZE
9/19/2020,FNATIC
9/19/2020,ASTRALIS
9/19/2020,BIG
9/19/2020,HEROIC
9/19/2020,NATUS VINCERE
9/18/2020,ASTRALIS
9/17/2020,COMPLEXITY
9/17/2020,NATUS VINCERE
9/16/2020,BIG
9/16/2020,FURIA
9/16/2020,OG
9/15/2020,ASTRALIS
9/15/2020,VITALITY
9/15/2020,SPIRIT
9/13/2020,FURIA
9/13/2020,NATUS VINCERE
9/12/2020,BIG
9/12/2020,EVIL GENIUSES
9/12/2020,VITALITY
9/11/2020,ASTRALIS
9/11/2020,COMPLEXITY
9/11/2020,SPIRIT
9/10/2020,ENCE
9/10/2020,HEROIC
9/9/2020,NIP
9/9/2020,COMPLEXITY
9/8/2020,FNATIC
9/8/2020,HEROIC
9/6/2020,LIQUID
9/6/2020,NATUS VINCERE
9/6/2020,SPIRIT
9/5/2020,COMPLEXITY
9/4/2020,EVIL GENIUSES
9/4/2020,BIG
9/3/2020,FNATIC
9/2/2020,VITALITY
9/1/2020,LIQUID
9/1/2020,G2
8/30/2020,HEROIC
8/29/2020,EVIL GENIUSES
8/29/2020,VITALITY
8/29/2020,HEROIC
8/28/2020,EVIL GENIUSES
8/28/2020,NIP
8/28/2020,G2
8/27/2020,HEROIC
8/26/2020,VITALITY
8/25/2020,FURIA
8/25/2020,HEROIC
8/25/2020,NIP
8/23/2020,G2
8/23/2020,COMPLEXITY
8/22/2020,FURIA
8/21/2020,EVIL GENIUSES
8/21/2020,FAZE
8/20/2020,NIP
8/19/2020,G2
8/19/2020,NATUS VINCERE
8/18/2020,100 THIEVES
8/18/2020,OG
8/16/2020,FURIA
8/16/2020,BIG
8/15/2020,HEROIC
8/15/2020,BIG
8/15/2020,HEROIC
8/12/2020,COMPLEXITY
8/11/2020,BIG
8/9/2020,OG
7/5/2020,EVIL GENIUSES
7/5/2020,BIG
7/4/2020,GEN.G
7/3/2020,EVIL GENIUSES
7/3/2020,VITALITY
7/2/2020,GEN.G
7/2/2020,CLOUD9
7/1/2020,EVIL GENIUSES
7/1/2020,G2
7/1/2020,BIG
6/30/2020,LIQUID
6/30/2020,ENCE
6/29/2020,FNATIC
6/28/2020,GEN.G
6/28/2020,LIQUID
6/28/2020,NATUS VINCERE
6/28/2020,BIG
6/28/2020,FNATIC
6/27/2020,100 THIEVES
6/27/2020,EVIL GENIUSES
6/26/2020,FURIA
6/26/2020,FNATIC
6/25/2020,CLOUD9
6/25/2020,EVIL GENIUSES
6/25/2020,BIG
6/24/2020,LIQUID
6/24/2020,G2
6/22/2020,BIG
6/21/2020,EVIL GENIUSES
6/21/2020,COMPLEXITY
6/21/2020,VITALITY
6/20/2020,EVIL GENIUSES
6/20/2020,VITALITY
6/20/2020,COMPLEXITY
6/19/2020,MIBR
6/19/2020,VITALITY
6/19/2020,NATUS VINCERE
6/18/2020,FURIA
6/18/2020,FAZE
6/18/2020,COMPLEXITY
6/17/2020,EVIL GENIUSES
6/17/2020,G2
6/16/2020,MIBR
6/16/2020,NATUS VINCERE
6/15/2020,FAZE
6/15/2020,VITALITY
6/15/2020,NIP
6/14/2020,FURIA
6/13/2020,LIQUID
6/13/2020,LIQUID
6/12/2020,CLOUD9
6/12/2020,LIQUID
6/12/2020,FAZE
6/11/2020,FURIA
6/11/2020,FAZE
6/11/2020,NATUS VINCERE
6/10/2020,NIP
6/10/2020,MAD LIONS
6/9/2020,G2
6/9/2020,NIP
6/8/2020,MAD LIONS
6/8/2020,FNATIC
6/7/2020,EVIL GENIUSES
6/7/2020,VITALITY
6/6/2020,MIBR
6/6/2020,FURIA
6/6/2020,VITALITY
6/5/2020,MIBR
6/5/2020,MOUSESPORTS
6/4/2020,CLOUD9
6/4/2020,MAD LIONS
6/3/2020,GEN.G
6/3/2020,EVIL GENIUSES
6/3/2020,VITALITY
6/3/2020,FNATIC
6/2/2020,FURIA
6/2/2020,NIP
6/1/2020,EVIL GENIUSES
6/1/2020,MIBR
6/1/2020,MAD LIONS
6/1/2020,NIP
5/31/2020,NATUS VINCERE
5/30/2020,100 THIEVES
5/30/2020,CLOUD9
5/30/2020,MOUSESPORTS
5/30/2020,SPIRIT
5/30/2020,NATUS VINCERE
5/29/2020,EVIL GENIUSES
5/29/2020,OG
5/29/2020,NATUS VINCERE
5/29/2020,FAZE
5/28/2020,100 THIEVES
5/28/2020,VITALITY
5/27/2020,GEN.G
5/27/2020,FAZE
5/27/2020,NATUS VINCERE
5/26/2020,100 THIEVES
5/26/2020,FNATIC
5/26/2020,FAZE
5/25/2020,CLOUD9
5/25/2020,FAZE
5/25/2020,SPIRIT
5/24/2020,MAD LIONS
5/23/2020,LIQUID
5/21/2020,FURIA
5/21/2020,G2
5/20/2020,FURIA
5/17/2020,ASTRALIS
5/16/2020,G2
5/15/2020,ASTRALIS
5/15/2020,G2
5/14/2020,VITALITY
5/13/2020,ASTRALIS
5/13/2020,FAZE
5/12/2020,VITALITY
5/10/2020,CLOUD9
5/9/2020,FURIA
5/9/2020,NIP
5/8/2020,GODSENT
5/7/2020,LIQUID
5/5/2020,FAZE
5/3/2020,FURIA
5/3/2020,MOUSESPORTS
5/3/2020,VIRTUS.PRO
5/2/2020,VITALITY
5/2/2020,SPIRIT
5/1/2020,FURIA
5/1/2020,FAZE
4/30/2020,ASTRALIS
4/28/2020,ASTRALIS
4/26/2020,FAZE
4/25/2020,LIQUID
4/25/2020,FNATIC
4/24/2020,100 THIEVES
4/23/2020,G2
4/22/2020,NIP
4/20/2020,SPIRIT
4/19/2020,FORZE
4/19/2020,MAD LIONS
4/19/2020,FORZE
4/18/2020,GODSENT
4/14/2020,MIBR
4/12/2020,LIQUID
4/12/2020,FNATIC
4/11/2020,EVIL GENIUSES
4/11/2020,MOUSESPORTS
4/11/2020,BIG
4/10/2020,LIQUID
4/9/2020,FURIA
4/9/2020,FNATIC
4/9/2020,FAZE
4/9/2020,ASTRALIS
4/8/2020,ASTRALIS
4/8/2020,NATUS VINCERE
4/8/2020,FNATIC
4/7/2020,ASTRALIS
4/7/2020,MOUSESPORTS
4/7/2020,OG
4/6/2020,MOUSESPORTS
4/6/2020,NATUS VINCERE
4/6/2020,FNATIC
4/5/2020,MOUSESPORTS
4/5/2020,NATUS VINCERE
4/5/2020,FNATIC
4/4/2020,OG
4/4/2020,FNATIC
4/3/2020,LIQUID
4/3/2020,FURIA
4/3/2020,MOUSESPORTS
4/3/2020,FAZE
4/2/2020,VIRTUS.PRO
4/1/2020,EVIL GENIUSES
4/1/2020,G2
3/31/2020,MOUSESPORTS
3/31/2020,OG
3/30/2020,FAZE
3/29/2020,FURIA
3/29/2020,G2
3/29/2020,OG
3/28/2020,LIQUID
3/28/2020,MOUSESPORTS
3/27/2020,100 THIEVES
3/24/2020,ASTRALIS
3/24/2020,NATUS VINCERE
3/23/2020,NATUS VINCERE
3/23/2020,MAD LIONS
3/22/2020,VITALITY
3/21/2020,COMPLEXITY
3/20/2020,NIP
3/19/2020,FNATIC
3/19/2020,BIG
3/18/2020,ASTRALIS
3/17/2020,BIG
3/16/2020,NIP
3/8/2020,GODSENT
3/7/2020,COMPLEXITY
3/1/2020,NATUS VINCERE
2/29/2020,NATUS VINCERE
2/29/2020,G2
2/28/2020,NATUS VINCERE
2/28/2020,FNATIC
2/27/2020,100 THIEVES
2/27/2020,NATUS VINCERE
2/27/2020,G2
2/27/2020,ASTRALIS
2/27/2020,100 THIEVES
2/27/2020,MOUSESPORTS
2/26/2020,LIQUID
2/26/2020,FAZE
2/26/2020,G2
2/26/2020,NATUS VINCERE
2/26/2020,MAD LIONS
2/25/2020,FNATIC
2/25/2020,ASTRALIS
2/25/2020,EVIL GENIUSES
2/25/2020,LIQUID
2/24/2020,G2
2/24/2020,NATUS VINCERE
2/24/2020,VITALITY
2/24/2020,ASTRALIS
2/23/2020,MIBR
2/15/2020,EVIL GENIUSES
2/14/2020,G2
2/9/2020,NATUS VINCERE
2/8/2020,NATUS VINCERE
2/7/2020,VITALITY
2/6/2020,MOUSESPORTS
2/5/2020,MOUSESPORTS
2/2/2020,FAZE
2/2/2020,LIQUID
2/2/2020,MAD LIONS
2/2/2020,MOUSESPORTS
2/1/2020,FAZE
2/1/2020,NIP
2/1/2020,MOUSESPORTS
2/1/2020,VIRTUS.PRO
1/31/2020,LIQUID
1/31/2020,FAZE
1/25/2020,CLOUD9
1/24/2020,MAD LIONS
1/19/2020,FORZE
1/19/2020,FORZE
1/10/2020,CLOUD9
